"Provided by yucezhe.com. Please contact WeChat:yucezhekefu, QQ:2023046319 or contact@yucezhe.com if you have any question."
candle_begin_time,open,high,low,close,volume
2018-03-16 01:57:00,4.8891,4.8917,4.8891,4.8898,182.579232
2018-03-16 01:58:00,4.8881,4.9058,4.8881,4.9021,2294.82058968
2018-03-16 01:59:00,4.905,4.924,4.905,4.915,18250.14093772
2018-03-16 02:00:00,4.915,4.9359,4.905,4.905,9254.18561427
2018-03-16 02:01:00,4.905,4.9264,4.905,4.9264,5057.02102328
2018-03-16 02:02:00,4.9263,4.9286,4.9262,4.9286,939.35478864
2018-03-16 02:04:00,4.9358,4.9382,4.9358,4.9382,228.87059
2018-03-16 02:05:00,4.9409,4.9611,4.9409,4.9611,1162.74344246
2018-03-16 02:06:00,4.961,4.97,4.961,4.9647,5438.67936725
2018-03-16 02:07:00,4.9705,4.9722,4.9611,4.9611,2281.54612544
2018-03-16 02:08:00,4.967,4.967,4.948,4.948,7231.72725511
2018-03-16 02:09:00,4.9553,4.9555,4.95,4.9545,1556.27581297
2018-03-16 02:10:00,4.9542,4.9543,4.946,4.9543,254.562496
2018-03-16 02:11:00,4.9541,4.9618,4.9422,4.9618,918.32088403
2018-03-16 02:12:00,4.9618,4.9689,4.9618,4.9689,994.5063968
2018-03-16 02:13:00,4.9689,4.9824,4.9551,4.9551,11311.69791
2018-03-16 02:14:00,4.9677,4.9677,4.955,4.955,5903.27156916
2018-03-16 02:15:00,4.9466,4.948,4.9466,4.948,2069.77943357
2018-03-16 02:16:00,4.948,4.9718,4.948,4.9718,6353.07304053
2018-03-16 02:17:00,4.9737,4.9737,4.9632,4.972,781.03983457
2018-03-16 02:18:00,4.965,4.965,4.965,4.965,80.51448758
2018-03-16 02:20:00,4.9775,4.9775,4.9775,4.9775,301.68795
2018-03-16 02:21:00,4.9777,4.9826,4.9777,4.9813,316.1732
2018-03-16 02:22:00,4.9882,4.9909,4.9882,4.9899,1611.78035
2018-03-16 02:23:00,4.9899,4.99,4.9813,4.9894,9862.48965725
2018-03-16 02:24:00,4.9895,4.9945,4.9895,4.992,4374.26145042
2018-03-16 02:25:00,4.993,4.993,4.99,4.99,12848.44635242
2018-03-16 02:26:00,4.9901,4.993,4.99,4.99,1708.21221583
2018-03-16 02:27:00,4.9909,4.9909,4.99,4.9908,2315.04277363
2018-03-16 02:28:00,4.9908,4.9971,4.9908,4.9971,2300.0
2018-03-16 02:29:00,4.991,4.991,4.976,4.9822,4454.31655523
2018-03-16 02:30:00,4.9767,4.9876,4.9767,4.9876,520.85233649
2018-03-16 02:31:00,4.9876,4.997,4.9876,4.997,1340.49420453
2018-03-16 02:32:00,4.9965,4.9965,4.9868,4.9868,717.86919
2018-03-16 02:33:00,4.9885,4.9885,4.9885,4.9885,153.203837
2018-03-16 02:34:00,4.9874,4.9875,4.979,4.979,1127.32635738
2018-03-16 02:35:00,4.9749,4.975,4.9748,4.975,1142.90294004
2018-03-16 02:36:00,4.9886,4.9981,4.9886,4.998,4435.25377745
2018-03-16 02:37:00,4.999,4.999,4.989,4.989,502.0
2018-03-16 02:38:00,4.979,4.979,4.979,4.979,2.86742856
2018-03-16 02:39:00,4.9909,4.9909,4.9845,4.9845,2070.77414
2018-03-16 02:41:00,4.9835,4.9835,4.9806,4.9806,1793.11862403
2018-03-16 02:44:00,4.9884,4.9939,4.9883,4.9883,1230.473
2018-03-16 02:45:00,5.0,5.0109,5.0,5.0109,589.97322405
2018-03-16 02:46:00,5.0134,5.0334,5.0129,5.032,9961.74132177
2018-03-16 02:47:00,5.0234,5.04,5.0216,5.0216,4288.19473282
2018-03-16 02:48:00,5.0351,5.0412,5.027,5.0412,619.9998
2018-03-16 02:49:00,5.0355,5.0404,5.0213,5.0214,3122.08705385
2018-03-16 02:50:00,5.0376,5.0479,5.0376,5.0458,1199.87571
2018-03-16 02:51:00,5.045,5.045,5.029,5.0391,4773.52517772
2018-03-16 02:52:00,5.0356,5.036,5.011,5.011,5209.26195804
2018-03-16 02:53:00,5.0244,5.0322,5.0244,5.0322,1600.05
2018-03-16 02:54:00,5.0298,5.0298,5.0298,5.0298,1106.08
2018-03-16 02:55:00,5.0306,5.0306,5.0306,5.0306,104.26
2018-03-16 02:56:00,5.0397,5.0455,5.0395,5.0454,1110.02813427
2018-03-16 02:57:00,5.0381,5.0382,5.0299,5.0301,1047.78445983
2018-03-16 02:58:00,5.0324,5.0475,5.0324,5.0474,915.14227
2018-03-16 03:00:00,5.0493,5.0493,5.04,5.04,182.26619
2018-03-16 03:01:00,5.04,5.04,5.04,5.04,614.17532
2018-03-16 03:02:00,5.04,5.0467,5.04,5.0462,1480.6291481
2018-03-16 03:03:00,5.0462,5.0701,5.0462,5.0699,24172.586372
2018-03-16 03:04:00,5.0699,5.0927,5.0601,5.0602,22779.50770088
2018-03-16 03:05:00,5.0718,5.0803,5.0718,5.0721,513.5857
2018-03-16 03:06:00,5.0713,5.0713,5.0713,5.0713,92.8955
2018-03-16 03:07:00,5.071,5.071,5.0616,5.0616,46.8678
2018-03-16 03:08:00,5.0616,5.0816,5.0467,5.057,4658.93334386
2018-03-16 03:09:00,5.0564,5.0564,5.0418,5.0418,251.47888941
2018-03-16 03:10:00,5.0452,5.0452,5.0365,5.0429,1048.20598999
2018-03-16 03:11:00,5.0409,5.0537,5.0409,5.0537,5618.80002091
2018-03-16 03:12:00,5.044,5.0525,5.044,5.0516,2552.34074309
2018-03-16 03:13:00,5.045,5.045,5.045,5.045,240.0
2018-03-16 03:14:00,5.047,5.047,5.0197,5.0372,14688.81568265
2018-03-16 03:15:00,5.0365,5.0365,5.0365,5.0365,54.34
2018-03-16 03:16:00,5.0296,5.0296,5.0296,5.0296,42.94
2018-03-16 03:17:00,5.028,5.0281,5.0189,5.0189,413.8267
2018-03-16 03:21:00,5.0146,5.0146,4.9963,5.0143,7344.71981336
2018-03-16 03:22:00,5.015,5.02,5.008,5.008,3938.24437576
2018-03-16 03:23:00,5.0195,5.0318,5.0195,5.0318,1449.75704324
2018-03-16 03:24:00,5.0257,5.0257,5.0229,5.0229,21.62127786
2018-03-16 03:25:00,5.0219,5.022,5.0219,5.022,259.55757183
2018-03-16 03:26:00,5.0226,5.0241,5.0226,5.0241,681.82981928
2018-03-16 03:27:00,5.0231,5.0231,5.0231,5.0231,272.596733
2018-03-16 03:28:00,5.0283,5.0283,5.0283,5.0283,224.04556774
2018-03-16 03:29:00,5.0299,5.0307,5.0299,5.0299,619.79125582
2018-03-16 03:30:00,5.0302,5.0328,5.027,5.0328,756.70045695
2018-03-16 03:31:00,5.0187,5.0187,5.0156,5.0156,354.193475
2018-03-16 03:32:00,5.0169,5.0169,5.0122,5.0122,776.25835
2018-03-16 03:34:00,5.0136,5.0136,5.0049,5.0049,1000.0
2018-03-16 03:35:00,5.018,5.018,5.018,5.018,100.0
2018-03-16 03:36:00,5.0173,5.0191,5.0173,5.0191,185.919
2018-03-16 03:41:00,5.0062,5.0234,5.0062,5.0234,460.379
2018-03-16 03:43:00,5.0185,5.0185,5.0185,5.0185,79.021
2018-03-16 03:44:00,5.0078,5.0089,4.9905,5.0015,2251.11066468
2018-03-16 03:45:00,5.0003,5.0086,4.9999,5.0036,285.27391745
2018-03-16 03:48:00,5.0016,5.0016,5.0013,5.0013,878.37
2018-03-16 03:49:00,5.0001,5.001,4.995,5.001,349.22600008
2018-03-16 03:50:00,5.002,5.0029,4.9844,4.9845,2069.3341702
2018-03-16 03:51:00,4.9846,4.9876,4.9696,4.9876,4775.44849256
2018-03-16 03:52:00,4.9893,4.9893,4.9864,4.9864,1018.49
2018-03-16 03:53:00,4.98,4.9914,4.98,4.9914,34.3436
2018-03-16 03:54:00,4.98,4.9875,4.98,4.9875,55.62
2018-03-16 03:56:00,4.9798,4.9843,4.9675,4.9675,670.24358185
2018-03-16 03:57:00,4.9675,4.992,4.9675,4.992,3731.46606019
2018-03-16 03:58:00,4.9909,4.998,4.99,4.99,3471.81473725
2018-03-16 04:00:00,4.999,4.999,4.998,4.998,37.68550565
2018-03-16 04:02:00,4.9853,4.9853,4.9853,4.9853,176.44662229
2018-03-16 04:03:00,5.0,5.0013,4.9891,4.9891,351.44936895
2018-03-16 04:04:00,5.0038,5.0039,5.0038,5.0039,105.06045847
2018-03-16 04:05:00,5.01,5.014,5.01,5.014,1131.34569823
2018-03-16 04:06:00,5.0188,5.0188,5.0188,5.0188,50.0
2018-03-16 04:07:00,5.0188,5.0243,5.0119,5.0243,2260.19414439
2018-03-16 04:08:00,5.0169,5.0269,5.0169,5.0269,276.31060809
2018-03-16 04:09:00,5.026,5.026,5.0244,5.0244,176.2
2018-03-16 04:10:00,5.0222,5.0222,5.0222,5.0222,9.0
2018-03-16 04:11:00,5.0222,5.0222,5.0091,5.0091,2833.05477161
2018-03-16 04:12:00,5.0082,5.0082,5.0082,5.0082,22.0
2018-03-16 04:13:00,5.0135,5.0135,5.0103,5.0103,70.0
2018-03-16 04:14:00,5.0135,5.0164,5.0135,5.0164,39.93622
2018-03-16 04:15:00,5.0128,5.0173,5.0128,5.0173,224.13875467
2018-03-16 04:16:00,5.0166,5.0182,5.0166,5.0182,438.95698
2018-03-16 04:17:00,5.0187,5.0187,5.0187,5.0187,36.260787
2018-03-16 04:18:00,5.0221,5.034,5.019,5.034,1104.82389678
2018-03-16 04:20:00,5.0305,5.0308,5.0154,5.0255,1638.12019213
2018-03-16 04:21:00,5.0252,5.0252,5.0065,5.0173,1119.03108654
2018-03-16 04:22:00,5.017,5.0297,5.0131,5.0131,5443.12251979
2018-03-16 04:25:00,5.02,5.02,5.02,5.02,150.0
2018-03-16 04:26:00,5.02,5.0202,5.02,5.0202,61.44247087
2018-03-16 04:30:00,5.0259,5.0329,5.0259,5.0306,964.63372465
2018-03-16 04:31:00,5.0306,5.04,5.0306,5.04,15.4169292
2018-03-16 04:33:00,5.041,5.0411,5.041,5.0411,424.14
2018-03-16 04:34:00,5.0431,5.0431,5.0422,5.0422,20.0
2018-03-16 04:35:00,5.0422,5.0422,5.0422,5.0422,19.62374
2018-03-16 04:36:00,5.0459,5.0459,5.0442,5.0442,200.0
2018-03-16 04:39:00,5.0533,5.0804,5.0533,5.071,6556.65820333
2018-03-16 04:40:00,5.071,5.088,5.071,5.088,1083.73275654
2018-03-16 04:41:00,5.0757,5.0757,5.0757,5.0757,79.06084488
2018-03-16 04:42:00,5.0704,5.0993,5.0704,5.0993,2366.37284355
2018-03-16 04:43:00,5.0963,5.107,5.0929,5.0993,5041.89516642
2018-03-16 04:44:00,5.0994,5.1054,5.0953,5.1054,942.40476052
2018-03-16 04:45:00,5.1064,5.1068,5.0889,5.0978,5434.2432557
2018-03-16 04:46:00,5.0965,5.0965,5.0955,5.0955,133.43741066
2018-03-16 04:47:00,5.0955,5.0955,5.0791,5.08,5344.72598626
2018-03-16 04:48:00,5.078,5.078,5.07,5.0774,1432.26849827
2018-03-16 04:49:00,5.075,5.08,5.0724,5.0799,3040.2333884
2018-03-16 04:50:00,5.0771,5.0834,5.0771,5.0834,583.733
2018-03-16 04:51:00,5.0822,5.0867,5.0821,5.0833,738.31479804
2018-03-16 04:52:00,5.0862,5.0863,5.0862,5.0863,74.0
2018-03-16 04:53:00,5.08,5.08,5.077,5.077,55.51947309
2018-03-16 04:54:00,5.077,5.08,5.077,5.077,217.59091
2018-03-16 04:55:00,5.077,5.078,5.065,5.065,336.72453493
2018-03-16 04:56:00,5.0742,5.0742,5.063,5.063,541.11218238
2018-03-16 04:57:00,5.0625,5.0661,5.06,5.0659,1027.06889535
2018-03-16 04:59:00,5.0672,5.0672,5.0672,5.0672,39.31
2018-03-16 05:00:00,5.065,5.0778,5.065,5.0778,572.34832745
2018-03-16 05:01:00,5.0807,5.0807,5.0807,5.0807,12.0
2018-03-16 05:02:00,5.0691,5.0769,5.0691,5.0769,36.67035365
2018-03-16 05:03:00,5.0752,5.0752,5.0692,5.0692,58.0
2018-03-16 05:06:00,5.07,5.07,5.0692,5.0692,177.89128
2018-03-16 05:08:00,5.0692,5.0705,5.055,5.055,695.34419326
2018-03-16 05:09:00,5.0615,5.0615,5.0604,5.0604,117.80835
2018-03-16 05:10:00,5.061,5.061,5.061,5.061,89.0750575
2018-03-16 05:13:00,5.07,5.0703,5.07,5.0703,241.833
2018-03-16 05:14:00,5.073,5.073,5.073,5.073,149.04
2018-03-16 05:15:00,5.0656,5.0656,5.0636,5.0636,202.497
2018-03-16 05:16:00,5.0667,5.067,5.0667,5.067,215.74974
2018-03-16 05:17:00,5.0749,5.0786,5.0749,5.0786,162.45
2018-03-16 05:19:00,5.07,5.07,5.0664,5.0664,72.02881
2018-03-16 05:21:00,5.08,5.09,5.076,5.09,712.64625116
2018-03-16 05:22:00,5.0793,5.0898,5.0773,5.0773,280.13583142
2018-03-16 05:23:00,5.0769,5.094,5.0703,5.094,4198.221
2018-03-16 05:24:00,5.0835,5.0835,5.078,5.078,1062.61485
2018-03-16 05:25:00,5.0893,5.104,5.0745,5.0761,5627.15098
2018-03-16 05:26:00,5.08,5.0802,5.0782,5.0782,1511.0952
2018-03-16 05:29:00,5.0873,5.098,5.0873,5.098,1572.32427
2018-03-16 05:30:00,5.0963,5.0979,5.0848,5.0848,287.17598016
2018-03-16 05:31:00,5.0851,5.106,5.0851,5.1008,2965.93596032
2018-03-16 05:32:00,5.1069,5.1129,5.0932,5.0945,1229.20352016
2018-03-16 05:33:00,5.0957,5.12,5.0957,5.12,1264.14791
2018-03-16 05:34:00,5.1219,5.1219,5.1038,5.1038,1049.93208326
2018-03-16 05:35:00,5.1177,5.1269,5.0974,5.1017,3117.36154183
2018-03-16 05:36:00,5.0983,5.0983,5.0954,5.0954,587.353
2018-03-16 05:37:00,5.1134,5.1134,5.1134,5.1134,500.0
2018-03-16 05:38:00,5.1107,5.1149,5.1104,5.1138,2500.0
2018-03-16 05:39:00,5.1003,5.1003,5.0968,5.0968,889.439
2018-03-16 05:41:00,5.1099,5.1099,5.1096,5.1096,20.0
2018-03-16 05:42:00,5.1093,5.1093,5.1005,5.1005,1143.41676381
2018-03-16 05:43:00,5.1023,5.1023,5.1023,5.1023,204.82357738
2018-03-16 05:44:00,5.1015,5.1015,5.0985,5.0985,2122.239
2018-03-16 05:45:00,5.0994,5.0994,5.0901,5.0901,1041.975
2018-03-16 05:46:00,5.0951,5.1038,5.09,5.0998,2332.54418224
2018-03-16 05:47:00,5.0871,5.0871,5.0694,5.0813,9074.82035446
2018-03-16 05:48:00,5.0755,5.0757,5.0755,5.0757,41.44682
2018-03-16 05:49:00,5.0757,5.08,5.07,5.08,2768.17062
2018-03-16 05:50:00,5.0847,5.09,5.08,5.08,2072.02881
2018-03-16 05:51:00,5.0819,5.0819,5.0732,5.0732,3299.503
2018-03-16 05:52:00,5.0702,5.0702,5.0671,5.0671,6390.221
2018-03-16 05:53:00,5.0777,5.0778,5.0777,5.0778,300.0
2018-03-16 05:54:00,5.075,5.075,5.075,5.075,216.08643
2018-03-16 05:55:00,5.075,5.075,5.075,5.075,1782.67566902
2018-03-16 05:56:00,5.0751,5.0753,5.0512,5.0512,4275.73500365
2018-03-16 05:58:00,5.0511,5.0619,5.0511,5.0619,906.14896458
2018-03-16 05:59:00,5.0523,5.0642,5.0523,5.0642,370.00349131
2018-03-16 06:00:00,5.0642,5.0642,5.0642,5.0642,379.99270281
2018-03-16 06:01:00,5.0687,5.0687,5.0687,5.0687,517.3
2018-03-16 06:02:00,5.0753,5.0753,5.0659,5.0659,109.8
2018-03-16 06:03:00,5.0793,5.0793,5.0793,5.0793,500.0
2018-03-16 06:06:00,5.066,5.0746,5.066,5.0746,42.9140518
2018-03-16 06:07:00,5.0746,5.0859,5.0746,5.0859,1829.57093024
2018-03-16 06:10:00,5.081,5.0811,5.081,5.0811,599.17723686
2018-03-16 06:11:00,5.09,5.095,5.09,5.095,1637.53530724
2018-03-16 06:12:00,5.0902,5.0916,5.0863,5.0863,839.629
2018-03-16 06:13:00,5.0934,5.0934,5.0934,5.0934,200.77
2018-03-16 06:14:00,5.0938,5.0939,5.073,5.073,1963.167982
2018-03-16 06:15:00,5.0747,5.095,5.0742,5.095,9548.60499558
2018-03-16 06:16:00,5.095,5.1,5.095,5.095,7795.23259697
2018-03-16 06:17:00,5.095,5.095,5.095,5.095,693.96167523
2018-03-16 06:18:00,5.1049,5.1049,5.0972,5.0972,657.70881631
2018-03-16 06:20:00,5.098,5.098,5.095,5.0977,79.77385025
2018-03-16 06:22:00,5.095,5.0957,5.09,5.0957,1076.14412434
2018-03-16 06:25:00,5.0905,5.1044,5.0905,5.1044,1020.0
2018-03-16 06:26:00,5.0999,5.0999,5.0999,5.0999,1000.0
2018-03-16 06:29:00,5.09,5.092,5.089,5.092,186.0702089
2018-03-16 06:30:00,5.0888,5.0888,5.0888,5.0888,100.0
2018-03-16 06:31:00,5.0893,5.0893,5.0893,5.0893,208.07747
2018-03-16 06:32:00,5.0892,5.0892,5.0892,5.0892,333.77961
2018-03-16 06:33:00,5.1,5.1044,5.1,5.1044,39.24247
2018-03-16 06:34:00,5.096,5.096,5.0949,5.095,149.31887889
2018-03-16 06:35:00,5.095,5.095,5.095,5.095,397.96305963
2018-03-16 06:36:00,5.095,5.1154,5.0949,5.1154,505.8976092
2018-03-16 06:37:00,5.1189,5.1349,5.1189,5.1315,13514.31082613
2018-03-16 06:38:00,5.135,5.1372,5.1155,5.1155,2173.69444829
2018-03-16 06:39:00,5.1329,5.1331,5.1186,5.1331,903.406
2018-03-16 06:40:00,5.1244,5.1249,5.11,5.11,3748.52796053
2018-03-16 06:41:00,5.107,5.107,5.1031,5.104,2090.39806333
2018-03-16 06:42:00,5.101,5.101,5.101,5.101,86.92987104
2018-03-16 06:43:00,5.1134,5.1134,5.1134,5.1134,10.0
2018-03-16 06:44:00,5.102,5.103,5.102,5.103,431.64989
2018-03-16 06:46:00,5.1073,5.1073,5.0966,5.0966,196.36957625
2018-03-16 06:47:00,5.096,5.096,5.096,5.096,567.21912081
2018-03-16 06:48:00,5.096,5.0993,5.0861,5.093,790.86068624
2018-03-16 06:49:00,5.089,5.089,5.089,5.089,39.19690156
2018-03-16 06:50:00,5.086,5.086,5.075,5.075,6633.39579605
2018-03-16 06:51:00,5.0702,5.0702,5.0702,5.0702,3.30995829
2018-03-16 06:52:00,5.0843,5.0843,5.0843,5.0843,20.203621
2018-03-16 06:53:00,5.0836,5.0836,5.066,5.066,510.0008
2018-03-16 06:54:00,5.0671,5.085,5.067,5.085,1584.345
2018-03-16 06:55:00,5.0846,5.0846,5.0846,5.0846,19.6885
2018-03-16 06:58:00,5.0782,5.0782,5.072,5.072,650.0
2018-03-16 06:59:00,5.0779,5.078,5.071,5.0711,1753.43464056
2018-03-16 07:00:00,5.075,5.075,5.068,5.075,1101.34563408
2018-03-16 07:01:00,5.0748,5.0748,5.0748,5.0748,20.0
2018-03-16 07:02:00,5.066,5.066,5.066,5.066,118.74017447
2018-03-16 07:03:00,5.0659,5.0659,5.062,5.062,899.15134945
2018-03-16 07:04:00,5.062,5.0713,5.062,5.0713,1652.80633955
2018-03-16 07:05:00,5.063,5.063,5.0617,5.0617,800.0
2018-03-16 07:07:00,5.061,5.061,5.058,5.058,2930.0
2018-03-16 07:08:00,5.061,5.0706,5.061,5.0706,4879.74325
2018-03-16 07:09:00,5.0706,5.0706,5.062,5.0706,2779.72
2018-03-16 07:10:00,5.068,5.068,5.068,5.068,104.11063819
2018-03-16 07:11:00,5.068,5.0712,5.064,5.0712,5458.43184436
